"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"武汉实习吧","http://mp.weixin.qq.com/s?__biz=MjM5NzY3ODQyOA==&mid=210232108&idx=4&sn=8cede1392a7ca6ca71265f33cd286451&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sNTCGXNibCh6Sib2aGvj6IxYZ7FLxQTOlVoajdCvamDWwHyWiaHt1ib8ibiayPAHF4gK6yn5iakib1gLkGTxhLW5LfDmOA/0?wx_fmt=jpeg","gh_4cd464d360b3","http://hr.yy.com#rd","校招 | YY语音2016校园招聘","公司介绍欢聚时代成立于2005年4月，于2012年11月在纳斯达克上市(NASDAQ:YY)，是全球首个富集","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzY3ODQyOA==","2015-08-28","N","无作者"
"宁波银行招聘","http://mp.weixin.qq.com/s?__biz=MjM5MjY5Mjg1NA==&mid=221468023&idx=1&sn=41351f3d5ec61ad74f5a79aaaf1d184b&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/wqPfqQvTXK1ibIZqCHKI5vPRs6nkaFY7AcM48Rkb7YnVF7j9lNneicH5P53Q0NcYUYdUtu0yEsNzafj5bkGxnBfQ/0?wx_fmt=jpeg","gh_00b30f17f8bd","","【校招揭秘】开学啦！他们为何带着OFFER去上学？","任性的他们竟然带着OFFER开学是为哪般？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjY5Mjg1NA==","2015-08-28","N","无作者"
"大工就业","http://mp.weixin.qq.com/s?__biz=MjM5MjY5Mjg1NA==&mid=221468023&idx=1&sn=41351f3d5ec61ad74f5a79aaaf1d184b&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/r1yia8eVy0wCQQ1mypastMzWy4ChWVianKjpeXpPUWyiaFmF7NTO883Qib5MsfHoBbpgnwqicbKYibnK93FM1RHw9IFg/0?wx_fmt=jpeg","gh_00b30f17f8bd","","【校招揭秘】开学啦！他们为何带着OFFER去上学？","任性的他们竟然带着OFFER开学是为哪般？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjY5Mjg1NA==","2015-08-28","N","无作者"
"小新愛招聘","http://mp.weixin.qq.com/s?__biz=MjM5MjQ1ODMwNQ==&mid=211659534&idx=1&sn=6482ca9a3a557b5a49055a7f3c69adcb&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/P7HXO9nzicMbThiajSjXGcn6r0XH5m532nwxj7vMORhlbQcTRJAf48jSSZj9icgkC34qAt1CvbqicZjgMWOXqwIXKg/0?wx_fmt=jpeg","gh_094a47e3d0f1","http://x.eqxiu.com/s/C7TfYwnr?eqrcode=1&from=timeline&isappinstalled=0#rd","【校招】航天科工二院2016校招及研究生院招生","有梦想和才华的你看这里！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjQ1ODMwNQ==","2015-08-28","N","无作者"
"湖南大学毕业生就业指导中心","http://mp.weixin.qq.com/s?__biz=MjM5MjQ1ODMwNQ==&mid=211659534&idx=1&sn=6482ca9a3a557b5a49055a7f3c69adcb&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/yUeDDplfYmjtRTBfcm30thoSrqcribljqAlOicOfyRXQy81RY0s0Q2xINq19dGRIG1NOzxuIOEScecTLsIh8FiaRw/0?wx_fmt=jpeg","gh_094a47e3d0f1","http://x.eqxiu.com/s/C7TfYwnr?eqrcode=1&from=timeline&isappinstalled=0#rd","【校招】航天科工二院2016校招及研究生院招生","有梦想和才华的你看这里！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjQ1ODMwNQ==","2015-08-28","N","无作者"
"ATA金融资格考试","http://mp.weixin.qq.com/s?__biz=MzA3OTk4MTEwNw==&mid=209228622&idx=1&sn=ee6dd817cf4b4e9d6c66d796ebdbcd3f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/9tr4yp2efvibceSCQPby3bZKDEZmefFXt6ibiakc7sRkfkqSV8Ewv3MPLqqjIqEMamUwlrbPDicicOmnb55nvldSnLQ/0?wx_fmt=jpeg","gh_3f06ebddb2f8","http://x.eqxiu.com/s/25kuvrhX#rd","校招第1站、史无前例绝对优先权：川外，SISU FIRST（内含高能福利）","如果你是应届毕业生、在校研究生，英语棒棒哒，有一颗传道授业解惑的心。收！<br/>如果你是在校学霸、追剧狂魔、社团活跃分子，希望通过兼职实习磨砺自己。收！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTk4MTEwNw==","2015-08-28","N","无作者"
"i应届生","http://mp.weixin.qq.com/s?__biz=MzA3OTk4MTEwNw==&mid=209228622&idx=1&sn=ee6dd817cf4b4e9d6c66d796ebdbcd3f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/yrcqKgwqgFUM0617c0fX8gw5xwzE1t1Mzrn0HDuwBlEpKbB63700gv4qT4qQondhwmP1YSiaKRicnIibCI6P9y8UQ/0?wx_fmt=jpeg","gh_3f06ebddb2f8","http://x.eqxiu.com/s/25kuvrhX#rd","校招第1站、史无前例绝对优先权：川外，SISU FIRST（内含高能福利）","如果你是应届毕业生、在校研究生，英语棒棒哒，有一颗传道授业解惑的心。收！<br/>如果你是在校学霸、追剧狂魔、社团活跃分子，希望通过兼职实习磨砺自己。收！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTk4MTEwNw==","2015-08-28","N","无作者"
"TORCH","http://mp.weixin.qq.com/s?__biz=MjM5NDc0MDc0NQ==&mid=207429933&idx=2&sn=bb68d8c2a130e17d8397c3e8509c7e5c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/5Ds94IHZQ7SLvr7n3xrQic1FlqVFicnUiba9X5WImWP0gn2MLhNs6xrRicveQib1jY5KUy5Uxd3JX82Rgq0ibEXFxqQA/0?wx_fmt=jpeg","gh_95e0fc84d52f","","【校招来袭】网易等部分公司校招信息汇总","Hey, man.你的暑假已欠费!作为一只实习犬，并没有暑假这一说。。。犬儿，那你有什么未完的愿望吗？作为应","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDc0MDc0NQ==","2015-08-29","N","无作者"
"武汉实习吧","http://mp.weixin.qq.com/s?__biz=MjM5NDc0MDc0NQ==&mid=207429933&idx=2&sn=bb68d8c2a130e17d8397c3e8509c7e5c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sNTCGXNibCh6Sib2aGvj6IxYZ7FLxQTOlVJkWptRuXvktV5S5ElkGKPe1qibwT07s9VWojhnkqpczhziaUAFVvd0rw/0?wx_fmt=jpeg","gh_95e0fc84d52f","","【校招来袭】网易等部分公司校招信息汇总","Hey, man.你的暑假已欠费!作为一只实习犬，并没有暑假这一说。。。犬儿，那你有什么未完的愿望吗？作为应","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDc0MDc0NQ==","2015-08-29","N","无作者"
"武汉实习吧","http://mp.weixin.qq.com/s?__biz=MjM5NDUwOTU4NQ==&mid=208136747&idx=2&sn=fa432e1687851594311a8b2dba4bdbbd&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sNTCGXNibCh6Sib2aGvj6IxYZ7FLxQTOlVLGdWcG2ZEy58x1PvlWTnbtEgtZLedRQ9THEl3JYcmvvNQNgItg7HTQ/0?wx_fmt=jpeg","gh_c63cb8aea8d2","","【校招必备】网申遇到问题了怎么办？","90%的名企选择通过网申的方式来收集简历和初步筛选应聘者的。而部分应聘者因为这样那样的问题，导致网申不成功。","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDUwOTU4NQ==","2015-08-28","N","90%的名企选择通过网申的方式来收集简历和初步筛选应聘者的。而部分应聘者因为这样那样的问题，导致网申不成功。今天小猪就给大家分享五个技巧来助你成功网申！网申遇到问题了你应该这么做！"
"苏大应用创就业","http://mp.weixin.qq.com/s?__biz=MzA5NzMzNjkzMA==&mid=207493191&idx=1&sn=09739dd966017f5ce111c44e89906a1e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/2rpwibe1wrusxvepDSCxvEyZl16yBQRteEO27uAvia4fw0l68MdGszTeblPo5BjRnLQRG2RLgMpFMicotKiaibicq1cw/0?wx_fmt=jpeg","gh_393af51c559b","","【校招直通车】2016年校招总览","大四党、研三党，2016年最新校招信息来袭，绝对干货，赶快收藏~（注：以下时间为网申截止日期）2015/08","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NzMzNjkzMA==","2015-08-28","N","无作者"
"大连在校生实习大全","http://mp.weixin.qq.com/s?__biz=MjM5NjE5ODA2MA==&mid=234021879&idx=3&sn=cb27608279f15f8eac203e92ba063214&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/qT7nsM1oDL599NDW5XA62RzkV9A76yicE6ZuxLHLlwiagSffYGBJ45kic9l9Fhic0xTXeqbRBPoAKuVgk4qf68icP6g/0?wx_fmt=jpeg","gh_39b69f66445e","","【校招】中国电信IT研发中心、唯品会","01聘单位: 中国电信集团公司企业信息化事业部IT研发中心工作地点：上海、广州 报名截止时间：2015年9月","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjE5ODA2MA==","2015-08-28","N","无作者"
"实习plus","http://mp.weixin.qq.com/s?__biz=MjM5NjE5ODA2MA==&mid=234021879&idx=3&sn=cb27608279f15f8eac203e92ba063214&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/fklAq1DazgFJrgXiaLIgYf3TP9SxKDGUgerY8Ptwn2e9Wu6Br843WUT72lvWWISk1MrPgt97wicyvW7wiaQv6BnpQ/0?wx_fmt=jpeg","gh_39b69f66445e","","【校招】中国电信IT研发中心、唯品会","01聘单位: 中国电信集团公司企业信息化事业部IT研发中心工作地点：上海、广州 报名截止时间：2015年9月","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjE5ODA2MA==","2015-08-28","N","无作者"
"校园招聘","http://mp.weixin.qq.com/s?__biz=MzA4ODU4NzgyNw==&mid=208089791&idx=3&sn=855b4961560220c6ece9c0f4044bd207&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Zmzyprhbe1Fj6lnXJwiaCoguGJTvrfPmbC8ACjvibfEFuXKnCrUGsKFWibmZwptdk4m2ibsc97x4NFXMkAsiaemtYnQ/0?wx_fmt=jpeg","gh_452bc927732f","http://www.shixiplus.com#rd","实习风向标丨京东校招内推","分享到qq即可查看大图，关注订阅号回复“京东内推”即可获得内推邮往期回顾迅雷校招大爆料（含内推）德勤校招大爆","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4ODU4NzgyNw==","2015-08-29","N","加号君<U+25B7>"
"华农学子资源交E平台","http://mp.weixin.qq.com/s?__biz=MzA4ODU4NzgyNw==&mid=208089791&idx=3&sn=855b4961560220c6ece9c0f4044bd207&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/TfLJiaKMOIoRgSJlseCPA2NcibgMNHygP6nKZcR0kWNwdPZHUDDMS0ohDnxB0WRlicoIZ815uV2okpR7zvMGjia0Ug/0?wx_fmt=jpeg","gh_452bc927732f","http://www.shixiplus.com#rd","实习风向标丨京东校招内推","分享到qq即可查看大图，关注订阅号回复“京东内推”即可获得内推邮往期回顾迅雷校招大爆料（含内推）德勤校招大爆","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4ODU4NzgyNw==","2015-08-29","N","加号君<U+25B7>"
"校园招聘","http://mp.weixin.qq.com/s?__biz=MjM5ODI2Mjc3Mg==&mid=210639726&idx=4&sn=34d4e8e9009c70291b51b34bbc303189&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Zmzyprhbe1Fj6lnXJwiaCoguGJTvrfPmbSzmWmsU1OvnmeEyKLxGtQfdwicd9dnrIvdj6qCpzph8r0bkKjDClMjA/0?wx_fmt=jpeg","gh_804601aaac91","http://huntjob.taobao.com/#rd","【校招秘籍】如何通过高淘汰率的校招网申？","互联网时代下的求职计，毕业生们在网申，即将毕业的也在网申，然“网申猛于虎也”！如何应对网申？不急不急，干货接","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODI2Mjc3Mg==","2015-08-28","N","无作者"
"锐青年","http://mp.weixin.qq.com/s?__biz=MjM5ODI2Mjc3Mg==&mid=210639726&idx=4&sn=34d4e8e9009c70291b51b34bbc303189&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/oyhMMWia3doWzKOQIkVmOMKWNicfQ157X2L8wXOjV5F7Xu7ibddicUxlQkAG33Kvq0iaXWhMibIbyNMrN291zCel0sUA/0?wx_fmt=jpeg","gh_804601aaac91","http://huntjob.taobao.com/#rd","【校招秘籍】如何通过高淘汰率的校招网申？","互联网时代下的求职计，毕业生们在网申，即将毕业的也在网申，然“网申猛于虎也”！如何应对网申？不急不急，干货接","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODI2Mjc3Mg==","2015-08-28","N","无作者"
"支点在线阅读号","http://mp.weixin.qq.com/s?__biz=MzA5Mjc2NjQ4Mw==&mid=208647658&idx=1&sn=85908a7b139f371b827df4debdf07260&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/3Pwb5RXDBibibV9Z90frcdFyGZRGfNuz2fNQsFPjVjhg4VtHUsyuAOzUXVP0YNe5Xbl0V31OPib5dC6g8ibFiaicVC2w/0?wx_fmt=jpeg","gh_967abab6761e","","【校招季】二师兄网2016校园招聘","猪八戒网猪八戒网是全国最大的服务类电子商务交易平台，服务交易品类涵盖创意设计、网站建设、网络营销、文案策划、","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5Mjc2NjQ4Mw==","2015-08-28","N","无作者"
"校企合作网","http://mp.weixin.qq.com/s?__biz=MzA5Mjc2NjQ4Mw==&mid=208647658&idx=1&sn=85908a7b139f371b827df4debdf07260&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/mkWjMicZKfToDIrj4QGwWSrJCBa0zlj887micOQ8zSEQ8ku6G6IdeqL32Wn3IUPrkK5R3nGf9djFiaf86YT0Y5Mog/0?wx_fmt=jpeg","gh_967abab6761e","","【校招季】二师兄网2016校园招聘","猪八戒网猪八戒网是全国最大的服务类电子商务交易平台，服务交易品类涵盖创意设计、网站建设、网络营销、文案策划、","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5Mjc2NjQ4Mw==","2015-08-28","N","无作者"
"京东设计中心JDC","http://mp.weixin.qq.com/s?__biz=MjM5ODI2Mjc3Mg==&mid=210639726&idx=3&sn=6bc448246ed37c2606767dba92113590&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/icrwfZzFw6faNaM4ARj8AX7UR9h1FNGLHT7IPs33A6icD64jNBWAicttncPCdDcOuIuhytvK08IlDknQslYkpO60g/0?wx_fmt=jpeg","gh_804601aaac91","http://www.yinhangqiuzhi.com/Login.aspx#rd","校招季，学生党如何扩充简历？","精彩内容如果你没有工作经验，你就不可能得到这份工作；但如果没人愿意为你提供第一份工作，又哪来的工作经验呢？这","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODI2Mjc3Mg==","2015-08-28","N","天天"
"小灶计划","http://mp.weixin.qq.com/s?__biz=MzIyNjAwMDc3Mg==&mid=210494020&idx=1&sn=0d066b1d5ca62d7a245563ae9114e100&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/7wM4iawnTx1mTay7lL9Czt50YgWExlq0p15bEMGHEa9IrFA9hNog4mYC5rkLmX9tOrmRvS61GYnE50MicLlfictAg/0?wx_fmt=jpeg","gh_17355bf06e32","","独家发布｜我如何在大三暑假拿到安永2016校招全职Offer","文｜Monica<br/>「小灶」独家发布<br/>未经允许禁止转载","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzIyNjAwMDc3Mg==","2015-08-29","N","Monica"
